spec_type,min_lab,Dataset ID,Index,Area,Row Index,Beginning X,Ending X,FWHM,Center,Height
regional,S_rich,Spot 10_65_1_B,1,175620.8762,511,50.9,51.2,0.100817285,51.0,1736704
regional,S_rich,Spot 10_65_1_G,1,212830.8459,511,50.9,51.2,0.100668119,51.0,2105746.885
regional,S_rich,Spot 10_65_1_R,1,165999.7091,511,50.9,51.2,0.100871981,51.0,1636910.545
point,org_0_20,Spot 10_65_10_B,1,179377.1865,511,50.9,51.2,0.102144403,51.0,1723817.708
point,org_0_20,Spot 10_65_10_G,1,174449.747,511,50.9,51.2,0.103848845,51.0,1627772.541
point,org_0_20,Spot 10_65_10_R,1,197715.6507,511,50.9,51.2,0.100961412,51.0,1941619.38
point,org_0_20,Spot 10_65_11_B,1,188612.608,511,50.9,51.2,0.100855764,51.0,1855455.232
point,org_0_20,Spot 10_65_11_G,1,184828.469,511,50.9,51.2,0.100654761,51.0,1824838.621
point,org_0_20,Spot 10_65_11_R,1,191944.8615,511,50.9,51.2,0.10092674,51.0,1887940.923
point,org_0_20,Spot 10_65_12_B,1,155397.4212,511,50.9,51.2,0.102175979,51.0,1490365.741
point,org_0_20,Spot 10_65_12_G,1,152426.427,511,50.9,51.2,0.100613853,51.0,1508800.719
point,org_0_20,Spot 10_65_12_R,1,178861.7348,511,50.9,51.2,0.101022463,51.0,1754008.449
point,org_20_40,Spot 10_65_13_B,1,224769.0139,511,50.9,51.2,0.100735727,51.0,2221086.416
point,org_20_40,Spot 10_65_13_G,1,176750.0992,511,50.9,51.2,0.100841313,51.0,1742370.647
point,org_20_40,Spot 10_65_13_R,1,53066.91368,511,50.9,51.2,0.10056134,51.0,525322.779
point,org_20_40,Spot 10_65_14_B,1,189814.1013,511,50.9,51.2,0.100789203,51.0,1870397.44
point,org_20_40,Spot 10_65_14_G,1,161091.7161,511,50.9,51.2,0.100628514,51.0,1591044.955
point,org_20_40,Spot 10_65_14_R,1,157286.4,511,50.9,51.2,0.10077731,51.0,1554481.951
point,org_20_40,Spot 10_65_15_B,1,152328.0842,511,50.9,51.2,0.100915535,51.0,1498273.684
point,org_20_40,Spot 10_65_15_G,1,202086.0092,511,50.9,51.2,0.100693483,51.0,1997597.313
point,org_20_40,Spot 10_65_15_R,1,169445.0526,511,50.9,51.2,0.100834061,51.0,1668868.491
point,org_20_40,Spot 10_65_16_B,1,125408.1272,511,50.9,51.2,0.100795553,51.0,1237371.762
point,org_20_40,Spot 10_65_16_G,1,124131.3764,511,50.9,51.2,0.100849909,51.0,1225058.772
point,org_20_40,Spot 10_65_16_R,1,170020.7904,511,50.9,51.2,0.100479713,51.0,1685099.305
point,org_20_40,Spot 10_65_17_B,1,101381.3426,511,50.9,51.2,0.100426751,51.0,1005835.13
point,org_20_40,Spot 10_65_17_G,1,212694.1091,511,50.9,51.2,0.100781931,51.0,2099535.127
point,org_20_40,Spot 10_65_17_R,1,178194.3403,511,50.9,51.2,0.1006714,51.0,1760179.582
point,org_20_40,Spot 10_65_18_B,1,142483.5133,511,50.9,51.2,0.100772524,51.0,1405128.504
point,org_20_40,Spot 10_65_18_G,1,171561.3957,511,50.9,51.2,0.101197615,51.0,1680580.085
point,org_20_40,Spot 10_65_18_R,1,169827.4513,511,50.9,51.2,0.10071081,51.0,1677515.728
point,org_20_40,Spot 10_65_19_B,1,135582.6568,511,50.9,51.2,0.100982545,51.0,1331756.247
point,org_20_40,Spot 10_65_19_G,1,216809.6311,511,50.9,51.2,0.100903904,51.0,2133419.495
point,org_20_40,Spot 10_65_19_R,1,181441.0971,511,50.9,51.2,0.100832298,51.0,1787260.343
point,Ca_rich,Spot 10_65_2_B,1,168875.0829,511,50.9,51.2,0.100455452,51.0,1675164.098
point,Ca_rich,Spot 10_65_2_G,1,186730.7886,511,50.9,51.2,0.100611647,51.0,1848115.2
point,Ca_rich,Spot 10_65_2_R,1,186368,511,50.9,51.2,0.100671451,51.0,1842653.867
point,org_20_40,Spot 10_65_20_B,1,172670.6983,511,50.9,51.2,0.101238869,51.0,1687274.305
point,org_20_40,Spot 10_65_20_G,1,193300.8593,511,50.9,51.2,0.101327856,51.0,1885980.444
point,org_20_40,Spot 10_65_20_R,1,218983.8629,511,50.9,51.2,0.101187519,51.0,2141154.743
point,org_20_40,Spot 10_65_21_B,1,228912.6141,511,50.9,51.2,0.105115101,51.0,2093180.121
point,org_20_40,Spot 10_65_21_G,1,233881.6,511,50.9,51.2,0.102567585,51.0,2232004.923
point,org_20_40,Spot 10_65_21_R,1,189827.2951,511,50.9,51.2,0.101657191,51.0,1842145.584
regional,org_20_40,Spot 10_65_22_B,1,148718.9785,511,50.9,51.2,0.100581239,51.0,1472172.927
regional,org_20_40,Spot 10_65_22_G,1,149977.7432,511,50.9,51.2,0.100788601,51.0,1480791.051
regional,org_20_40,Spot 10_65_22_R,1,110453.2284,511,50.9,51.2,0.100789045,51.0,1090416.379
regional,org_20_40,Spot 10_65_23_B,1,153395.0323,511,50.9,51.2,0.100706239,51.0,1515432.78
regional,org_20_40,Spot 10_65_23_G,1,173257.5455,511,50.9,51.2,0.10079449,51.0,1708250.515
regional,org_20_40,Spot 10_65_23_R,1,176779.0946,511,50.9,51.2,0.100837349,51.0,1740818.818
regional,org_20_40,Spot 10_65_24_B,1,201908.8874,511,50.9,51.2,0.101283286,51.0,1970893.379
regional,org_20_40,Spot 10_65_24_G,1,163711.498,511,50.9,51.2,0.100942085,51.0,1609058.719
regional,org_20_40,Spot 10_65_24_R,1,155273.2553,511,50.9,51.2,0.100909863,51.0,1527668.982
regional,org_20_40,Spot 10_65_25_B,1,191962.0207,511,50.9,51.2,0.101287262,51.0,1875775.7
regional,org_20_40,Spot 10_65_25_G,1,223654.4,511,50.9,51.2,0.103293022,51.0,2107520
regional,org_20_40,Spot 10_65_25_R,1,193695.2889,511,50.9,51.2,0.102038707,51.0,1865219.631
point,org_40_60,Spot 10_65_26_B,1,133722.8944,511,50.9,51.2,0.100847015,51.0,1315874.517
point,org_40_60,Spot 10_65_26_G,1,144255.4047,511,50.9,51.2,0.100717992,51.0,1425535.008
point,org_40_60,Spot 10_65_26_R,1,167017.503,511,50.9,51.2,0.10060523,51.0,1650977.616
point,org_40_60,Spot 10_65_27_B,1,188263.5907,511,50.9,51.2,0.100617555,51.0,1862441.674
point,org_40_60,Spot 10_65_27_G,1,131466.4296,511,50.9,51.2,0.112013862,51.0,1100155.259
point,org_40_60,Spot 10_65_27_R,1,104359.8582,511,50.9,51.2,0.100979343,51.0,1026592.405
regional,S_rich,Spot 10_65_28_B,1,188416,511,50.9,51.2,0.100940857,51.0,1854668.8
regional,S_rich,Spot 10_65_28_G,1,184501.7135,511,50.9,51.2,0.101362189,51.0,1798784.465
regional,S_rich,Spot 10_65_28_R,1,198287.9838,511,50.9,51.2,0.104817178,51.0,1822699.208
point,org_40_60,Spot 10_65_29_B,1,186472.7814,511,50.9,51.2,0.100794422,51.0,1838056.186
point,org_40_60,Spot 10_65_29_G,1,209647.6371,511,50.9,51.2,0.101221949,51.0,2048506.722
point,org_40_60,Spot 10_65_29_R,1,244582.8971,511,50.9,51.2,0.100879789,51.0,2408288.932
point,Ca_rich,Spot 10_65_3_B,1,195379.2,511,50.9,51.2,0.100823103,51.0,1927706.947
point,Ca_rich,Spot 10_65_3_G,1,183122.7077,511,50.9,51.2,0.100606931,51.0,1810642.051
point,Ca_rich,Spot 10_65_3_R,1,186313.9019,511,50.9,51.2,0.100848323,51.0,1838099.321
regional,org_40_60,Spot 10_65_30_G,1,138403.653,511,50.9,51.2,0.103222468,51.0,1306231.233
regional,org_40_60,Spot 10_65_30_R,1,158653.8338,511,50.9,51.2,0.100696367,51.0,1567318.646
regional,org_40_60,Spot 10_65_31_G,1,230938.1953,511,50.9,51.2,0.100990965,51.0,2267850.419
regional,org_40_60,Spot 10_65_31_R,1,182994.6276,511,50.9,51.2,0.10197445,51.0,1764743.285
point,org_60_100,Spot 10_65_32_B,1,62971.54783,511,50.9,51.2,0.102078988,51.0,604070.9565
point,org_60_100,Spot 10_65_32_G,1,172914.2154,511,50.9,51.2,0.103459175,51.0,1618235.077
point,org_60_100,Spot 10_65_32_R,1,221779.7818,511,50.9,51.2,0.102904258,51.0,2100130.909
regional,org_0_20,Spot 10_65_33_B,1,194084.4874,511,50.9,51.2,0.100875565,51.0,1910713.379
regional,org_0_20,Spot 10_65_33_G,1,185516.1928,511,50.9,51.2,0.10264294,51.0,1767042.094
regional,org_60_100,Spot 10_65_33_R,1,199258.3529,511,50.9,51.2,0.103169753,51.0,1877413.647
regional,org_0_20,Spot 10_65_34_B,1,147729.0667,511,50.9,51.2,0.101464828,51.0,1439607.467
regional,Ca_rich,Spot 10_65_34_G,1,164983.0698,511,50.9,51.2,0.101753566,51.0,1595217.364
regional,org_0_20,Spot 10_65_34_R,1,184600.2526,511,50.9,51.2,0.100872893,51.0,1815498.105
regional,Ca_rich,Spot 10_65_35_B,1,181514.4772,511,50.9,51.2,0.101142657,51.0,1777948.664
regional,Ca_rich,Spot 10_65_35_G,1,143640.5479,511,50.9,51.2,0.100732758,51.0,1419348.164
regional,Ca_rich,Spot 10_65_35_R,1,94564.17391,511,50.9,51.2,0.100574727,51.0,934956.5217
regional,org_0_20,Spot 10_65_36_B,1,112793.6,511,50.9,51.2,0.100715519,51.0,1114999.467
regional,org_0_20,Spot 10_65_36_G,1,163579.1602,511,50.9,51.2,0.100774035,51.0,1613294.169
regional,org_0_20,Spot 10_65_36_R,1,127375.0974,511,50.9,51.2,0.101187345,51.0,1245947.823
regional,Ca_rich,Spot 10_65_37_B,1,189022.337,511,50.9,51.2,0.100794443,51.0,1865969.89
regional,Ca_rich,Spot 10_65_37_G,1,177045.0149,511,50.9,51.2,0.100647412,51.0,1748930.866
regional,Ca_rich,Spot 10_65_37_R,1,204426.0174,511,50.9,51.2,0.100732985,51.0,2019149.913
regional,org_0_20,Spot 10_65_38_B,1,193109.0441,511,50.9,51.2,0.100747797,51.0,1908319.458
regional,org_0_20,Spot 10_65_38_G,1,121916.971,511,50.9,51.2,0.100732788,51.0,1203661.191
regional,Ca_rich,Spot 10_65_38_R,1,185005.6525,511,50.9,51.2,0.10068142,51.0,1829014.648
regional,org_20_40,Spot 10_65_39_B,1,98101.5722,511,50.9,51.2,0.100750579,51.0,968110.9498
regional,org_20_40,Spot 10_65_39_G,1,177031.6214,511,50.9,51.2,0.100970358,51.0,1739455.511
regional,org_20_40,Spot 10_65_39_R,1,175242.3784,511,50.9,51.2,0.101547738,51.0,1699950.703
point,Ca_rich,Spot 10_65_4_G,1,181764.5851,511,50.9,51.2,0.100956379,51.0,1784144.239
point,Ca_rich,Spot 10_65_4_R,1,159843.9024,511,50.9,51.2,0.100852557,51.0,1576060.878
regional,org_20_40,Spot 10_65_41_B,1,181024.1488,511,50.9,51.2,0.101460273,51.0,1759565.395
regional,org_20_40,Spot 10_65_41_G,1,33637.9469,511,50.9,51.2,0.100705474,51.0,331739.7522
regional,Ca_rich,Spot 10_65_41_R,1,135923.3662,511,50.9,51.2,0.100736364,51.0,1340509.091
regional,org_20_40,Spot 10_65_42_B,1,159330.8991,511,50.9,51.2,0.10058884,51.0,1579025.504
regional,org_20_40,Spot 10_65_42_G,1,231014.4,511,50.9,51.2,0.102197533,51.0,2220032
regional,org_0_20,Spot 10_65_42_R,1,153423.2253,511,50.9,51.2,0.101024582,51.0,1503533.811
point,S_rich,Spot 10_65_43_B,1,231669.76,511,50.9,51.2,0.100672316,51.0,2290483.2
regional,org_20_40,Spot 10_65_43_G,1,90333.97677,511,50.9,51.2,0.100739932,51.0,892276.1634
regional,org_20_40,Spot 10_65_43_R,1,116974.6878,511,50.9,51.2,0.100712031,51.0,1156073.899
point,Ca_rich,Spot 10_65_5_B,1,118756.6933,511,50.9,51.2,0.100490131,51.0,1175825.067
point,Ca_rich,Spot 10_65_5_G,1,134381.568,511,50.9,51.2,0.101004635,51.0,1319895.04
point,Ca_rich,Spot 10_65_5_R,1,173740.8688,511,50.9,51.2,0.102273339,51.0,1667292.215
point,Ca_rich,Spot 10_65_6_B,1,114505.9556,511,50.9,51.2,0.100484289,51.0,1133772.8
point,Ca_rich,Spot 10_65_6_G,1,87937.39636,511,50.9,51.2,0.100977092,51.0,866266.7636
point,Ca_rich,Spot 10_65_6_R,1,80318.00889,511,50.9,51.2,0.100786867,51.0,792985.6
point,org_0_20,Spot 10_65_7_B,1,162490.7294,511,50.9,51.2,0.100738423,51.0,1604089.976
point,org_0_20,Spot 10_65_7_G,1,107335.68,511,50.9,51.2,0.100522731,51.0,1063731.2
point,org_0_20,Spot 10_65_7_R,1,126228.0348,511,50.9,51.2,0.100768648,51.0,1247558.493
point,org_0_20,Spot 10_65_8_B,1,167896.9905,511,50.9,51.2,0.101345023,51.0,1635725.061
point,org_0_20,Spot 10_65_8_G,1,161072.9244,511,50.9,51.2,0.100928425,51.0,1584514.844
point,org_0_20,Spot 10_65_8_R,1,189133.9506,511,50.9,51.2,0.100980002,51.0,1859307.865
point,org_0_20,Spot 10_65_9_B,1,203013.9964,511,50.9,51.2,0.101220633,51.0,1985563.676
point,org_0_20,Spot 10_65_9_G,1,193501.8667,511,50.9,51.2,0.100719166,51.0,1912149.333
point,org_0_20,Spot 10_65_9_R,1,179668.6102,511,50.9,51.2,0.101166625,51.0,1761141.153
regional,org_20_40,Spot 15_23_1_B,1,175184.0079,511,50.9,51.2,0.100645585,51.0,1732114.87
regional,org_20_40,Spot 15_23_1_G,1,120331.3778,511,50.9,51.2,0.10077256,51.0,1187657.956
regional,org_20_40,Spot 15_23_1_R,1,205296.7095,511,50.9,51.2,0.10172528,51.0,1989506.896
regional,Ca_rich,Spot 15_23_10_B,1,140852.5627,511,50.9,51.2,0.101935886,51.0,1357816.213
regional,Ca_rich,Spot 15_23_10_G,1,184320,511,50.9,51.2,0.101244313,51.0,1809261.714
regional,Ca_rich,Spot 15_23_10_R,1,158124.6512,511,50.9,51.2,0.100889722,51.0,1556098.977
regional,org_40_60,Spot 15_23_12_G,1,185344,511,50.9,51.2,0.100752959,51.0,1828181.333
point,S_rich,Spot 15_23_12_R,1,224155.7186,511,50.9,51.2,0.100670276,51.0,2211501.021
regional,org_40_60,Spot 15_23_13_B,1,129490.0966,511,50.9,51.2,0.100693736,51.0,1279533.903
point,S_rich,Spot 15_23_13_G,1,213140.9455,511,50.9,51.2,0.100801443,51.0,2099535.127
regional,org_0_20,Spot 15_23_13_R,1,157363.8047,511,50.9,51.2,0.100980331,51.0,1545514.331
regional,org_40_60,Spot 15_23_14_B,1,182190.08,511,50.9,51.2,0.100775983,51.0,1794375.68
regional,org_40_60,Spot 15_23_14_G,1,148410.0051,511,50.9,51.2,0.101043742,51.0,1453405.975
regional,org_40_60,Spot 15_23_14_R,1,187062.5391,511,50.9,51.2,0.10101956,51.0,1837857.391
regional,org_40_60,Spot 15_23_15_B,1,193624.6448,511,50.9,51.2,0.101292454,51.0,1887828.06
regional,org_40_60,Spot 15_23_15_G,1,119215.6628,511,50.9,51.2,0.10178096,51.0,1152635.504
regional,org_40_60,Spot 15_23_16_B,1,19462.20606,511,50.9,51.2,0.105017351,51.0,178072.5657
regional,org_40_60,Spot 15_23_16_G,1,146588.0908,511,50.9,51.2,0.100664703,51.0,1448522.724
point,S_rich,Spot 15_23_16_R,1,57538.38644,511,50.9,51.2,0.100791305,51.0,567053.017
point,S_rich,Spot 15_23_17_B,1,177029.12,511,50.9,51.2,0.10056444,51.0,1751449.6
point,S_rich,Spot 15_23_18_B,1,16531.0359,511,50.9,51.2,0.104582179,51.0,152917.3333
point,S_rich,Spot 15_23_18_G,1,126884.9778,511,50.9,51.2,0.100656509,51.0,1256106.667
regional,org_40_60,Spot 15_23_18_R,1,238627.0762,511,50.9,51.2,0.100461134,51.0,2366537.547
regional,org_20_40,Spot 15_23_2_B,1,87143.08725,511,50.9,51.2,0.100812813,51.0,859225.3423
regional,org_20_40,Spot 15_23_2_G,1,180360.5333,511,50.9,51.2,0.100835383,51.0,1776403.692
regional,org_20_40,Spot 15_23_2_R,1,132763.2516,511,50.9,51.2,0.100730442,51.0,1313362.581
regional,org_0_20,Spot 15_23_20_B,1,84377.6,511,50.9,51.2,0.100727076,51.0,832307.2
regional,org_0_20,Spot 15_23_20_G,1,46411.40364,511,50.9,51.2,0.101056803,51.0,455773.0909
regional,org_0_20,Spot 15_23_20_R,1,20248.94359,511,50.9,51.2,0.100851064,51.0,200809.0256
regional,org_40_60,Spot 15_23_22_B,1,110422.9587,511,50.9,51.2,0.100381043,51.0,1096427.683
regional,org_40_60,Spot 15_23_22_G,1,58939.84416,511,50.9,51.2,0.101357051,51.0,573652.7792
regional,org_0_20,Spot 15_23_22_R,1,167763.5368,511,50.9,51.2,0.100628712,51.0,1656508.632
point,org_20_40,Spot 15_23_23_B,1,71326.50959,511,50.9,51.2,0.101303953,51.0,697554.411
point,org_20_40,Spot 15_23_23_G,1,68134.84138,511,50.9,51.2,0.100675963,51.0,673438.8966
point,org_20_40,Spot 15_23_24_B,1,152711.2453,511,50.9,51.2,0.100871025,51.0,1503618.415
point,org_20_40,Spot 15_23_24_G,1,182287.1704,511,50.9,51.2,0.100955167,51.0,1796171.852
point,org_20_40,Spot 15_23_24_R,1,215625.1429,511,50.9,51.2,0.100550632,51.0,2138112
point,org_20_40,Spot 15_23_25_B,1,198639.616,511,50.9,51.2,0.101160338,51.0,1946419.2
point,org_20_40,Spot 15_23_25_G,1,200321.7067,511,50.9,51.2,0.100274605,51.0,1994478.933
point,org_20_40,Spot 15_23_25_R,1,187313.8036,511,50.9,51.2,0.100813804,51.0,1845732.073
regional,phos,Spot 15_23_26_B,1,170586.7516,511,50.9,51.2,0.100569435,51.0,1687806.147
regional,phos,Spot 15_23_26_G,1,191491.103,511,50.9,51.2,0.100631746,51.0,1893158.788
regional,phos,Spot 15_23_26_R,1,197045.0561,511,50.9,51.2,0.100616879,51.0,1948552.93
point,phos,Spot 15_23_27_B,1,185948.5301,511,50.9,51.2,0.100715133,51.0,1835797.59
point,phos,Spot 15_23_27_G,1,192880.64,511,50.9,51.2,0.100365712,51.0,1911193.6
regional,phos,Spot 15_23_27_R,1,197112.1231,511,50.9,51.2,0.100730526,51.0,1946419.2
point,org_60_100,Spot 15_23_28_B,1,35717.12,511,50.9,51.2,0.100703128,51.0,352256
point,org_60_100,Spot 15_23_28_G,1,57027.81754,511,50.9,51.2,0.101046489,51.0,558780.6316
point,org_60_100,Spot 15_23_28_R,1,79953.92,511,50.9,51.2,0.100837261,51.0,789708.8
regional,S_rich,Spot 15_23_29_B,1,225986.2069,511,50.9,51.2,0.100561073,51.0,2232743.724
regional,S_rich,Spot 15_23_29_G,1,207863.0957,511,50.9,51.2,0.100920198,51.0,2040164.174
regional,S_rich,Spot 15_23_29_R,1,210686.1037,511,50.9,51.2,0.100645196,51.0,2082588.444
regional,org_20_40,Spot 15_23_3_B,1,178093.0748,511,50.9,51.2,0.100631401,51.0,1762636.957
regional,org_20_40,Spot 15_23_3_G,1,155576.7652,511,50.9,51.2,0.100464684,51.0,1547219.478
regional,org_20_40,Spot 15_23_3_R,1,137203.5879,511,50.9,51.2,0.100644266,51.0,1358879.03
point,org_40_60,Spot 15_23_30_B,1,193965.4194,511,50.9,51.2,0.100386557,51.0,1921684.645
point,org_40_60,Spot 15_23_30_G,1,194391.3412,511,50.9,51.2,0.100452514,51.0,1925601.882
point,org_40_60,Spot 15_23_30_R,1,194257.2522,511,50.9,51.2,0.100903163,51.0,1910516.87
point,Ca_rich,Spot 15_23_31_B,1,102526.0308,511,50.9,51.2,0.103441828,51.0,965395.6923
point,Ca_rich,Spot 15_23_31_G,1,176878.9333,511,50.9,51.2,0.101813406,51.0,1706666.667
point,Ca_rich,Spot 15_23_31_R,1,171008,511,50.9,51.2,0.101243188,51.0,1671168
point,org_0_20,Spot 15_23_33_B,1,206613.1627,511,50.9,51.2,0.10144031,51.0,2011518.293
point,org_0_20,Spot 15_23_33_G,1,178022.4,511,50.9,51.2,0.101669761,51.0,1727488
point,org_0_20,Spot 15_23_33_R,1,158690.7429,511,50.9,51.2,0.101002271,51.0,1557884.343
point,org_0_20,Spot 15_23_34_B,1,109266.3855,511,50.9,51.2,0.10117991,51.0,1073598.836
point,org_0_20,Spot 15_23_34_G,1,133737.8712,511,50.9,51.2,0.100634699,51.0,1321827.797
point,org_0_20,Spot 15_23_34_R,1,54301.25714,511,50.9,51.2,0.10073228,51.0,536771.0476
point,org_40_60,Spot 15_23_35_B,1,199884.8,511,50.9,51.2,0.100532217,51.0,1975840.681
point,org_40_60,Spot 15_23_35_G,1,208438.5247,511,50.9,51.2,0.10089988,51.0,2052042.805
point,org_40_60,Spot 15_23_35_R,1,198385.2475,511,50.9,51.2,0.100511784,51.0,1963858.441
regional,S_rich,Spot 15_23_36_B,1,28973.81053,511,50.9,51.2,0.11,51.0,248346.9474
regional,S_rich,Spot 15_23_36_G,1,7021.714286,511,50.9,51.2,0.103846154,51.0,65536
regional,S_rich,Spot 15_23_36_R,1,23180.32593,511,50.9,51.2,0.101075269,51.0,228162.3704
regional,S_rich,Spot 15_23_37_B,1,169984,511,50.9,51.2,0.100243309,51.0,1691648
regional,S_rich,Spot 15_23_37_G,1,206028.8,511,50.9,51.2,0.100402821,51.0,2043904
regional,S_rich,Spot 15_23_37_R,1,202547.2,511,50.9,51.2,0.100826446,51.0,1998848
point,org_0_20,Spot 15_23_38_B,1,144907.3778,511,50.9,51.2,0.100413102,51.0,1438151.111
regional,org_40_60,Spot 15_23_38_G,1,196164.0465,511,50.9,51.2,0.100614291,51.0,1939442.787
regional,org_40_60,Spot 15_23_38_R,1,193978.3423,511,50.9,51.2,0.100620261,51.0,1917184.803
regional,org_20_40,Spot 15_23_39_B,1,176447.0961,511,50.9,51.2,0.100663544,51.0,1743944.31
point,S_rich,Spot 15_23_39_G,1,193936.1477,511,50.9,51.2,0.100527454,51.0,1921717.169
regional,org_20_40,Spot 15_23_39_R,1,188238.0464,511,50.9,51.2,0.100623654,51.0,1861516.944
regional,org_20_40,Spot 15_23_4_B,1,117145.6,511,50.9,51.2,0.100853277,51.0,1152000
regional,org_20_40,Spot 15_23_4_G,1,186967.5594,511,50.9,51.2,0.10179503,51.0,1812212.87
regional,org_20_40,Spot 15_23_4_R,1,158077.3517,511,50.9,51.2,0.100790025,51.0,1557948.91
regional,org_40_60,Spot 15_23_40_B,1,86888.05161,511,50.9,51.2,0.100618201,51.0,860424.2581
regional,org_60_100,Spot 15_23_40_G,1,39503.64444,511,50.9,51.2,0.102441462,51.0,382293.3333
regional,org_40_60,Spot 15_23_40_R,1,50737.54839,511,50.9,51.2,0.100853689,51.0,499623.914
regional,org_20_40,Spot 15_23_41_B,1,87636.75569,511,50.9,51.2,0.100896501,51.0,862655.4092
regional,phos,Spot 15_23_41_G,1,193364.366,511,50.9,51.2,0.100699374,51.0,1910228.47
regional,org_0_20,Spot 15_23_41_R,1,32768,511,50.9,51.2,0.100604454,51.0,325339.4286
regional,org_20_40,Spot 15_23_5_B,1,126477.7237,511,50.9,51.2,0.100794494,51.0,1245859.629
regional,org_20_40,Spot 15_23_5_G,1,126060.4235,511,50.9,51.2,0.100658786,51.0,1244327.32
regional,org_20_40,Spot 15_23_5_R,1,143881.3091,511,50.9,51.2,0.103159581,51.0,1356595.2
regional,org_20_40,Spot 15_23_6_B,1,188608.41,511,50.9,51.2,0.100778026,51.0,1859496.541
regional,org_20_40,Spot 15_23_6_G,1,194531.1549,511,50.9,51.2,0.100825457,51.0,1917158.761
regional,org_20_40,Spot 15_23_6_R,1,232827.5627,511,50.9,51.2,0.100514094,51.0,2306430.293
regional,org_20_40,Spot 15_23_7_B,1,207805.7865,511,50.9,51.2,0.100578383,51.0,2056499.97
regional,org_20_40,Spot 15_23_7_G,1,206722.9401,511,50.9,51.2,0.100637005,51.0,2044649.77
regional,org_20_40,Spot 15_23_7_R,1,196336.3482,511,50.9,51.2,0.100870285,51.0,1930765.264
regional,org_20_40,Spot 15_23_8_B,1,167633.6762,511,50.9,51.2,0.100652581,51.0,1655759.238
regional,org_20_40,Spot 15_23_8_G,1,250356.0312,511,50.9,51.2,0.100570487,51.0,2476750.13
regional,org_20_40,Spot 15_23_8_R,1,199260.6476,511,50.9,51.2,0.1008,51.0,1966080
regional,org_20_40,Spot 15_23_9_B,1,144956.0528,511,50.9,51.2,0.102263868,51.0,1390157.576
regional,org_20_40,Spot 15_23_9_G,1,165452.3937,511,50.9,51.2,0.10141545,51.0,1611353.397
regional,org_20_40,Spot 15_23_9_R,1,128260.5444,511,50.9,51.2,0.100757418,51.0,1265155.03
point,Ca_rich,Spot 16_mz23_10_B,1,101101.2683,511,50.9,51.2,0.100643347,51.0,1000622.829
point,Ca_rich,Spot 16_mz23_10_G,1,116432.1032,511,50.9,51.2,0.100695306,51.0,1148994.065
point,Ca_rich,Spot 16_mz23_10_R,1,116447.763,511,50.9,51.2,0.100638642,51.0,1149307.259
point,Ca_rich,Spot 16_mz23_11_B,1,103109.9733,511,50.9,51.2,0.101089804,51.0,1013623.467
point,Ca_rich,Spot 16_mz23_11_G,1,140008.7273,511,50.9,51.2,0.100760162,51.0,1382213.818
point,Ca_rich,Spot 16_mz23_11_R,1,123394.9257,511,50.9,51.2,0.100936783,51.0,1213352.229
regional,org_0_20,Spot 16_mz23_12_B,1,190803.2,511,50.9,51.2,0.101475974,51.0,1856768
regional,org_0_20,Spot 16_mz23_12_G,1,191786.4229,511,50.9,51.2,0.100571151,51.0,1895862.857
regional,org_0_20,Spot 16_mz23_12_R,1,174354.2063,511,50.9,51.2,0.100845001,51.0,1717612.127
regional,org_0_20,Spot 16_mz23_13_B,1,182820.7094,511,50.9,51.2,0.101165026,51.0,1788761.842
regional,org_0_20,Spot 16_mz23_13_G,1,118350.3059,511,50.9,51.2,0.101194539,51.0,1156517.647
regional,org_0_20,Spot 16_mz23_13_R,1,113429.7088,511,50.9,51.2,0.10090282,51.0,1114898.432
regional,org_0_20,Spot 16_mz23_14_B,1,88739.28649,511,50.9,51.2,0.101138109,51.0,869680.4324
regional,org_0_20,Spot 16_mz23_14_G,1,78355.7614,511,50.9,51.2,0.100673656,51.0,773784.7018
regional,org_0_20,Spot 16_mz23_14_R,1,135912.7273,511,50.9,51.2,0.100445063,51.0,1344977.455
point,org_0_20,Spot 16_mz23_15_B,1,204282.6105,511,50.9,51.2,0.100997398,51.0,2008333.474
point,org_0_20,Spot 16_mz23_15_G,1,147290.0861,511,50.9,51.2,0.100923288,51.0,1450917.266
regional,org_0_20,Spot 16_mz23_15_R,1,20753.06667,512,50.9,51.2,0.051898734,51.0,199035.2593
point,org_0_20,Spot 16_mz23_16_B,1,215677.1556,511,50.9,51.2,0.100935079,51.0,2116266.667
point,org_0_20,Spot 16_mz23_16_G,1,153953.1034,511,50.9,51.2,0.101139208,51.0,1508457.931
point,org_0_20,Spot 16_mz23_16_R,1,182734.7948,511,50.9,51.2,0.100860726,51.0,1797558.857
point,org_0_20,Spot 16_mz23_17_B,1,200110.7862,511,50.9,51.2,0.100692847,51.0,1973989.517
point,org_0_20,Spot 16_mz23_17_G,1,169637.4154,511,50.9,51.2,0.100789351,51.0,1673688.615
point,org_0_20,Spot 16_mz23_17_R,1,186536.6588,511,50.9,51.2,0.103748729,51.0,1749232.941
point,org_0_20,Spot 16_mz23_18_B,1,117843.437,511,50.9,51.2,0.100575041,51.0,1167511.704
point,org_0_20,Spot 16_mz23_18_G,1,125665.28,511,50.9,51.2,0.10115005,51.0,1228800
point,org_0_20,Spot 16_mz23_18_R,1,165770.9714,511,50.9,51.2,0.101209604,51.0,1620845.714
